DWA_ID_dup,Finance,V1,pct,AIOE
4.A.2.b.1.I03.D02,Finance,3.47821428571429,0.0108870255413728,6.4898094199828
4.A.2.b.1.I03.D04,Finance,3.5888,0.0170494928289422,6.51857580965335
4.A.2.b.1.I04.D01,Hors finance,3.689375,0.00205415576252316,5.67990426556862
4.A.2.b.1.I04.D02,Hors finance,4.07045454545454,0.00729225295695722,5.52421843170367
4.A.2.b.1.I04.D04,Hors finance,3.97125,0.00256769470315395,5.77833216553727
4.A.2.b.1.I04.D05,Hors finance,3.325,0.00267040249128011,6.22148866206663
4.A.2.b.1.I04.D06,Hors finance,3.66642857142857,0.0119141034226343,5.83507244625302
4.A.2.b.1.I04.D08,Hors finance,4.129,0.00338935700816322,5.57720245945082
4.A.2.b.1.I04.D10,Hors finance,3.5095,0.00184874018627084,6.61427618489839
4.A.2.b.1.I04.D11,Hors finance,4.55404761904762,0.0268067327009273,6.24970002112644
4.A.2.b.1.I04.D12,Hors finance,4.27409090909091,0.00184874018627084,5.88978503139381
4.A.2.b.1.I04.D13,Hors finance,3.397,0.059775932689424,6.17126969335053
4.A.2.b.1.I05.D01,Hors finance,3.80571428571429,0.157861870349905,6.7107016192833
4.A.2.b.1.I06.D02,Hors finance,4.35815384615385,0.0143790903376621,6.28894528701837
4.A.2.b.1.I06.D03,Hors finance,3.66777777777778,0.00718954516883106,6.64917477325872
4.A.2.b.1.I07.D01,Hors finance,3.36662162162162,2.33824550448011,6.532530607629
4.A.2.b.1.I07.D02,Hors finance,3.03,1.07606949619776,6.47727679692269
4.A.2.b.1.I08.D01,Hors finance,3.70514285714286,0.00914099314322806,6.37486631047268
4.A.2.b.1.I08.D02,Hors finance,3.54285714285714,0.0332773233528752,6.49029987888694
4.A.2.b.1.I08.D03,Hors finance,3.60777777777778,0.00225957133877548,6.56512111573209
4.A.2.b.1.I08.D04,Hors finance,3.9945,0.00431372710129864,5.7943089728477
4.A.2.b.1.I08.D05,Finance,3.65111111111111,0.0155088760070499,6.17987318640518
4.A.2.b.1.I08.D07,Hors finance,3.725,0.00492997383005559,5.85959975247167
4.A.2.b.1.I08.D08,Hors finance,3.2475,0.00965453208385886,6.54889235599467
4.A.2.b.1.I08.D09,Hors finance,3.94666666666667,0.00184874018627084,5.68331790859195
4.A.2.b.1.I08.D12,Hors finance,3.6375,0.0126330579395174,5.47062693250408
4.A.2.b.1.I08.D13,Hors finance,4.05875,0.00287581806753243,5.75607581386112
4.A.2.b.1.I08.D14,Hors finance,3.77388888888889,0.00174603239814469,5.6105422954782
4.A.2.b.1.I09.D01,Finance,3.45989583333333,0.0432399788011125,6.53288873387474
4.A.2.b.1.I09.D02,Hors finance,3.37625,0.0106816099651204,6.59017758912875
4.A.2.b.1.I09.D03,Hors finance,3.728,0.0208496809896101,6.02964757775151
4.A.2.b.1.I09.D04,Hors finance,3.03973684210526,0.0359477258441553,6.5457600346633
4.A.2.b.1.I09.D05,Finance,3.63055555555556,0.00359477258441553,6.66461318600255
4.A.2.b.1.I10.D01,Hors finance,3.79363636363636,0.0112978566938774,6.19042063380775
4.A.2.b.1.I10.D03,Hors finance,3.189375,0.0212605121421147,6.10340546987435
4.A.2.b.1.I10.D04,Hors finance,3.185,0.0287581806753242,5.64552221848996
4.A.2.b.1.I10.D05,Hors finance,3.6175,0.00174603239814469,5.70412295943861
4.A.2.b.1.I10.D06,Hors finance,3.72144444444444,0.00205415576252316,5.58582673246982
4.A.2.b.1.I10.D07,Hors finance,3.6494,0.00503268161818174,5.43542059798794
4.A.2.b.1.I10.D09,Hors finance,4.028125,0.00205415576252316,5.58167169737156
4.A.2.b.1.I10.D10,Hors finance,3.02769230769231,0.0120168112107605,6.5566739841948
4.A.2.b.1.I11.D01,Hors finance,3.5304347826087,0.0104761943888681,6.35698813748459
4.A.2.b.1.I11.D02,Hors finance,3.615625,0.00338935700816322,6.17669561369864
4.A.2.b.2.I01.D01,Hors finance,3.5325,0.012324934575139,6.48221196840254
4.A.2.b.2.I01.D02,Hors finance,4.21272727272727,0.0642950753669749,6.20661145973423
4.A.2.b.2.I01.D03,Hors finance,4.105,0.0516620174274575,5.9520667225161
4.A.2.b.2.I01.D04,Hors finance,3.34875,0.00277311027940627,5.88263557620623
4.A.2.b.2.I01.D05,Hors finance,3.15,0.0194117719558439,6.54677591220515
4.A.2.b.2.I01.D06,Hors finance,3.08353658536585,0.0235200834808902,6.22701999207072
4.A.2.b.2.I01.D07,Hors finance,3.07166666666667,0.00328664922003706,6.09001810478317
4.A.2.b.2.I02.D01,Hors finance,3.77,0.0271148560653057,6.3292772951129
4.A.2.b.2.I02.D02,Hors finance,3.66071428571429,0.00390289594879401,6.51200575159314
4.A.2.b.2.I02.D03,Hors finance,3.46428571428572,0.222875900233763,6.64117418559644
4.A.2.b.2.I02.D04,Hors finance,3.37454545454546,0.263445476543595,6.62276211484353
4.A.2.b.2.I02.D05,Hors finance,3.60363636363636,0.0908963924916499,6.52183598461313
4.A.2.b.2.I02.D06,Hors finance,3.258125,0.223286731386268,6.58725585221618
4.A.2.b.2.I02.D07,Hors finance,3.61431818181818,8.07242131556352,6.57693360397645
4.A.2.b.2.I02.D08,Hors finance,3.14272727272727,2.98376395285302,6.62112560536148
4.A.2.b.2.I02.D09,Hors finance,2.63,0.294976767498326,6.51456560240935
4.A.2.b.2.I02.D10,Hors finance,3.54321428571429,0.550821867720586,6.61525661981264
4.A.2.b.2.I02.D11,Hors finance,3.625,0.0680952635276428,6.5740423207316
4.A.2.b.2.I02.D12,Hors finance,3.55,0.0535107576137283,6.591796924808
4.A.2.b.2.I03.D01,Hors finance,3.17363636363636,0.0144817981257883,6.61145733141012
4.A.2.b.2.I03.D02,Hors finance,3.02214285714286,0.0122222267870128,6.63543645389599
4.A.2.b.2.I03.D03,Finance,3.26241935483871,0.0425210242842294,6.42812573070783
4.A.2.b.2.I03.D04,Hors finance,2.19375,0.00544351277068638,6.60964251255157
4.A.2.b.2.I03.D05,Hors finance,3.37147058823529,0.0432399788011125,6.31984455470693
4.A.2.b.2.I04.D01,Hors finance,3.18277777777778,0.0199253108964747,5.98858267257413
4.A.2.b.2.I04.D02,Hors finance,3.34153846153846,0.00421101931317248,5.94413409829709
4.A.2.b.2.I05.D01,Hors finance,4.33,0.00688142180445259,6.36986742871535
4.A.2.b.2.I05.D02,Hors finance,3.70964285714286,0.0306069208615951,6.48616409378906
4.A.2.b.2.I06.D01,Hors finance,3.82272727272727,0.0839122628990711,6.6256769597751
4.A.2.b.2.I06.D02,Hors finance,3.35071428571429,0.245882444774022,6.51381958165115
4.A.2.b.2.I06.D03,Hors finance,3.12666666666667,0.0522782641562144,6.35725488245388
4.A.2.b.2.I06.D04,Hors finance,3.63766666666667,0.565200958058248,6.61702320632018
4.A.2.b.2.I07.D01,Hors finance,3.56970588235294,0.0114005644820035,6.38322476647793
4.A.2.b.2.I07.D03,Hors finance,3.4815,0.19596645974471,6.55613212578623
4.A.2.b.2.I07.D04,Finance,3.43357142857143,0.0102707788126158,6.48308937224924
4.A.2.b.2.I07.D05,Hors finance,3.79,0.0446778878348787,6.46503361486437
4.A.2.b.2.I07.D06,Hors finance,3.75441176470588,0.0242390379977733,6.37445943713431
4.A.2.b.2.I07.D07,Hors finance,3.52888888888889,0.0131465968801482,6.6123769390266
4.A.2.b.2.I08.D01,Hors finance,3.0726,0.00790849968571417,6.23895010382431
4.A.2.b.2.I08.D03,Hors finance,3.06431818181818,0.0160224149476807,6.47126842358467
4.A.2.b.2.I09.D01,Finance,3.56571428571429,0.0492997383005559,6.62239586347291
4.A.2.b.2.I09.D02,Finance,3.1025,0.0307096286497213,6.51943406653037
4.A.2.b.2.I10.D01,Hors finance,3.52928571428571,0.00154061682189237,6.46882965950693
4.A.2.b.2.I11.D02,Hors finance,3.49555555555556,0.00236227912690163,6.55204447572022
4.A.2.b.2.I11.D03,Hors finance,3.049375,0.00616246728756948,6.64577124453132
4.A.2.b.2.I11.D04,Hors finance,3.59911764705882,0.0083193308382188,6.51323767237754
4.A.2.b.2.I12.D01,Finance,3.61818181818182,0.427161690816691,6.58608652589278
4.A.2.b.2.I12.D02,Hors finance,3.087,0.109486502142484,6.55804548121059
4.A.2.b.2.I12.D03,Hors finance,3.19190476190476,0.114724599336919,6.50385777179149
4.A.2.b.2.I13.D01,Hors finance,3.85333333333333,0.0828851850178095,5.79050216150684
4.A.2.b.2.I13.D03,Hors finance,3.86416666666667,0.0051353894063079,6.3638178666196
4.A.2.b.2.I13.D04,Hors finance,3.77538461538462,0.00164332461001853,6.13366607414556
4.A.2.b.2.I14.D01,Hors finance,3.63314814814815,0.00688142180445259,6.44248374167046
4.A.2.b.2.I14.D02,Hors finance,3.825,0.00236227912690163,5.77948115223276
4.A.2.b.2.I14.D03,Hors finance,3.79368421052632,0.00657329844007411,6.29929532879687
4.A.2.b.2.I14.D04,Hors finance,3.72928571428571,0.00873016199072343,6.40175423960899
4.A.2.b.2.I14.D06,Hors finance,3.85071428571429,0.00349206479628937,6.53173658513902
4.A.2.b.2.I15.D02,Hors finance,3.41388888888889,0.0101680710244896,6.594322031465
4.A.2.b.2.I15.D03,Hors finance,3.00713675213675,0.297236338837101,6.50577466278671
4.A.2.b.2.I15.D04,Hors finance,3.00272727272727,0.00534080498256022,6.4202549592948
4.A.2.b.2.I15.D06,Hors finance,2.96736842105263,0.0564892834693869,6.39675949465848
4.A.2.b.2.I15.D07,Hors finance,3.01988636363636,0.0194117719558439,6.37247179337402
4.A.2.b.2.I15.D08,Hors finance,3.07160714285714,0.0670681856463812,6.51930348225604
4.A.2.b.2.I15.D09,Hors finance,3.08227272727273,0.0305042130734689,5.68368357393457
4.A.2.b.2.I15.D10,Hors finance,3.51208333333333,0.103940281583672,6.50698845011965
4.A.2.b.2.I16.D02,Hors finance,3.29277777777778,0.00328664922003706,6.42984887756419
4.A.2.b.2.I16.D04,Hors finance,3.68166666666667,0.00718954516883106,6.61837065378281
4.A.2.b.2.I16.D06,Hors finance,3.63,0.00852474641447112,6.3944185126192
4.A.2.b.2.I16.D08,Hors finance,3.785,0.0293744274040812,6.52571247428148
4.A.2.b.2.I17.D01,Hors finance,3.35388888888889,0.00780579189758801,6.46706874455754
4.A.2.b.2.I17.D02,Hors finance,3.091,0.0308123364378474,6.40725519131896
4.A.2.b.2.I17.D03,Hors finance,3.98183333333333,0.0138655513970313,6.26392096832034
4.A.2.b.2.I18.D01,Hors finance,3.358,0.00554622055881253,6.3029777115166
4.A.2.b.2.I18.D02,Hors finance,3.51,0.0168440772526899,6.39643182037854
4.A.2.b.2.I18.D04,Finance,3.26875,0.0600840560538025,6.41434767864613
4.A.2.b.2.I18.D05,Hors finance,3.735,0.00369748037254169,6.42741604646557
4.A.2.b.2.I18.D08,Hors finance,3.75909090909091,0.00215686355064932,6.25154373688175
4.A.2.b.2.I18.D09,Hors finance,3.16166666666667,0.0290663040397027,6.33828804725787
4.A.2.b.2.I18.D11,Hors finance,3.44394736842105,0.00544351277068638,6.18609194730823
4.A.2.b.2.I18.D12,Hors finance,3.28125,0.150056078452317,6.45734644090073
4.A.2.b.2.I18.D13,Hors finance,3.45944444444445,0.205107452887938,6.60961989969698
4.A.2.b.2.I18.D14,Hors finance,3.20708333333333,0.238590191817065,6.56540247183585
4.A.2.b.2.I18.D15,Hors finance,3.31444444444445,0.289738670303892,6.17461311836017
4.A.2.b.2.I18.D16,Hors finance,3.63692307692308,0.0376937582423,6.44838367677508
4.A.2.b.2.I18.D17,Hors finance,3.55947368421053,0.772465274496835,6.2973811692146
4.A.2.b.2.I18.D18,Hors finance,3.72538461538462,0.0193090641677177,6.34645799224768
4.A.2.b.2.I18.D19,Hors finance,3.63944444444444,0.00647059065194796,6.26544196602291
4.A.2.b.2.I18.D20,Hors finance,3.40571428571429,0.0179738629220777,6.48415234212641
4.A.2.b.2.I18.D21,Hors finance,3.889375,0.00410831152504632,6.22037177240935
4.A.2.b.2.I19.D02,Hors finance,3.5875,0.0044164348894248,6.46498935352106
4.A.2.b.2.I19.D04,Hors finance,3.22952380952381,0.00359477258441553,6.46158394729143
4.A.2.b.2.I20.D01,Hors finance,3.62142857142857,0.00297852585565858,6.37238840563251
4.A.2.b.2.I20.D02,Hors finance,2.77,0.0112978566938774,6.62997064669226
4.A.2.b.2.I20.D03,Hors finance,3.22861111111111,0.0112978566938774,6.59808963619119
4.A.2.b.2.I21.D01,Hors finance,3.41382352941176,0.202745173761036,6.51867455139864
4.A.2.b.2.I21.D02,Hors finance,3.63230769230769,0.399533295810755,6.57221224847641
4.A.2.b.2.I21.D03,Hors finance,3.76566666666667,0.00267040249128011,6.32225231898198
4.A.2.b.2.I22.D01,Hors finance,3.58,0.00267040249128011,6.56755126965105
4.A.2.b.2.I22.D02,Hors finance,3.46234375,0.119551865378848,6.40023875130325
4.A.2.b.2.I23.D01,Hors finance,3.67357142857143,0.0173576161933207,6.42157788399654
4.A.2.b.2.I23.D03,Hors finance,3.215,0.0530999264612237,6.66939674903012
4.A.2.b.2.I23.D04,Hors finance,3.4885,0.0115032722701297,6.60496341036461
4.A.2.b.2.I23.D05,Hors finance,3.6635,0.00729225295695722,6.48687802627561
4.A.2.b.2.I23.D06,Hors finance,3.1105,0.00451914267755095,6.39316176534419
4.A.2.b.2.I23.D07,Hors finance,3.33555555555556,0.00267040249128011,6.43185495862377
4.A.2.b.2.I23.D08,Hors finance,3.16769230769231,0.0315312909547305,6.598640283564
4.A.2.b.2.I24.D01,Hors finance,3.88534482758621,0.0492997383005559,6.33240547819951
4.A.2.b.2.I24.D03,Hors finance,3.70390625,0.107124223015583,6.36893259567792
4.A.2.b.2.I25.D01,Hors finance,3.2858064516129,0.0503268161818174,6.18453048294774
4.A.2.b.2.I25.D02,Hors finance,3.05625,0.00482726604192943,5.80299989968252
4.A.2.b.2.I25.D03,Hors finance,2.853,0.0778525033996278,5.27498192745475
4.A.2.b.2.I25.D04,Hors finance,3.7225,0.00883286977884959,5.86748927594865
4.A.2.b.2.I25.D05,Hors finance,3.08705882352941,0.123352053539516,6.0501771876478
4.A.2.b.2.I26.D01,Hors finance,3.0190625,0.13126055322523,6.63267971102762
4.A.2.b.2.I26.D02,Hors finance,3.02,0.00842203862634496,6.56110327034859
4.A.2.b.2.I26.D03,Hors finance,3.413,0.128487442945824,6.64983148862937
4.A.2.b.2.I26.D04,Hors finance,3.11,0.0442670566823741,6.26708503741102
4.A.2.b.2.I27.D01,Hors finance,3.28083333333333,0.00564892834693869,6.35483607223069
4.A.2.b.2.I27.D02,Hors finance,3.605,0.00657329844007411,6.51025856025516
4.A.2.b.2.I27.D03,Hors finance,3.35,0.0736414840864553,6.13567394715191
4.A.2.b.3.I01.D01,Hors finance,3.38,0.1951447974397,6.57286697899438
4.A.2.b.3.I01.D02,Hors finance,2.942,0.001951447974397,6.52842277099266
4.A.2.b.3.I01.D03,Hors finance,3.07567567567568,0.137320312724673,6.5706560095506
4.A.2.b.3.I01.D05,Hors finance,3.57625,0.00688142180445259,6.45212329099768
4.A.2.b.3.I01.D06,Finance,3.53928571428571,0.0462185046567711,6.6328424857743
4.A.2.b.3.I01.D07,Hors finance,3.50236111111111,0.738571704415203,6.54663236043503
4.A.2.b.3.I01.D08,Finance,3.62638888888889,0.0551540822237469,6.50300910377748
4.A.2.b.3.I01.D10,Hors finance,3.07859060402685,0.453865715729492,6.57108629138709
4.A.2.b.3.I01.D12,Hors finance,4.10651515151515,0.0759010554252308,6.29643021176987
4.A.2.b.3.I01.D13,Hors finance,3.30395833333333,0.0502241083936913,6.3780896114889
4.A.2.b.3.I01.D16,Hors finance,3.87,0.0172549084051945,5.80476064489983
4.A.2.b.3.I01.D18,Hors finance,3.01580188679245,0.141017793097215,6.50250071591506
4.A.2.b.3.I01.D20,Hors finance,3.63178571428571,0.0430345632248602,6.45294286770583
4.A.2.b.3.I01.D21,Finance,3.29879310344828,0.095518242957327,6.5624195734886
4.A.2.b.3.I01.D22,Finance,3.105,0.127049533912057,6.37171442567633
4.A.2.b.3.I01.D23,Hors finance,3.47833333333333,0.025368823667161,6.39318039340627
4.A.2.b.4.I01.D01,Finance,3.59558823529412,0.0277311027940627,6.52843739542842
4.A.2.b.4.I01.D02,Finance,3.56147540983607,0.0538188809781068,6.55136893953226
4.A.2.b.4.I01.D03,Finance,3.37409090909091,0.0155088760070499,6.64464518688186
4.A.2.b.4.I01.D04,Hors finance,3.61071428571429,0.00523809719443406,6.54522812353237
4.A.2.b.4.I01.D05,Hors finance,3.39785714285714,0.0180765707102038,6.67657389910253
4.A.2.b.4.I01.D06,Finance,3.5495,0.00811391526196649,6.51162670533214
4.A.2.b.4.I02.D01,Hors finance,3.925,0.0128384735157698,6.6426213396683
4.A.2.b.4.I03.D01,Hors finance,3.456,0.0992157233298687,6.64400986913846
4.A.2.b.4.I03.D03,Hors finance,3.54,0.00287581806753243,6.68923031280262
4.A.2.b.4.I03.D04,Finance,3.39282608695652,0.287581806753243,6.6387847466223
4.A.2.b.4.I03.D05,Hors finance,3.24714285714286,0.00400560373692016,6.29754428599216
4.A.2.b.4.I03.D06,Finance,3.6,0.0314285831666044,6.64803295068523
4.A.2.b.4.I03.D07,Hors finance,3.67444444444444,0.00873016199072343,6.47648264658828
4.A.2.b.4.I03.D08,Hors finance,3.56333333333333,0.0258823626077918,6.63026710747248
4.A.2.b.4.I03.D09,Hors finance,3.61733333333333,0.228730244156954,6.56444604951499
4.A.2.b.4.I03.D10,Hors finance,3.48375,0.857507323065294,6.42172030990399
4.A.2.b.4.I03.D11,Hors finance,3.475,0.0031839414319109,6.29306623671251
4.A.2.b.4.I03.D12,Hors finance,4.03,0.0132493046682744,6.35595745986315
4.A.2.b.4.I03.D13,Hors finance,3.35261904761905,0.0263959015484226,6.54912315718536
4.A.2.b.4.I03.D14,Hors finance,3.66763157894737,0.00729225295695722,6.44637169119867
4.A.2.b.4.I03.D15,Hors finance,3.53,0.0491970305124297,6.55327612376172
4.A.2.b.4.I03.D16,Hors finance,3.39,0.012324934575139,6.62540091515736
4.A.2.b.4.I03.D18,Hors finance,3.38263157894737,0.00215686355064932,6.19811260410993
4.A.2.b.5.I01.D04,Hors finance,3.43138888888889,0.00277311027940627,6.40667815044624
4.A.2.b.5.I02.D02,Hors finance,3.99029411764706,0.00154061682189237,5.81792633016224
4.A.2.b.5.I02.D07,Hors finance,3.52891891891892,0.0251634080909087,6.35118961284514
4.A.2.b.5.I03.D01,Finance,3.26647058823529,0.0134547202445267,6.3711409668188
4.A.2.b.5.I03.D02,Hors finance,4.02029411764706,0.00164332461001853,5.9612897818127
4.A.2.b.5.I03.D03,Hors finance,3.60125,0.00154061682189237,6.45901180742789
4.A.2.b.6.I01.D01,Hors finance,2.968125,0.263240060967343,5.94141239322018
4.A.2.b.6.I01.D02,Hors finance,2.23857142857143,0.00277311027940627,6.61246669716509
4.A.2.b.6.I01.D04,Hors finance,3.425,0.00246498691502779,6.22160072732915
4.A.2.b.6.I01.D05,Hors finance,3.05787878787879,0.0590569781725409,6.52083068137627
4.A.2.b.6.I02.D01,Hors finance,3.726,0.00626517507569564,5.52551745871645
4.A.2.b.6.I02.D04,Hors finance,4.5195,0.00297852585565858,6.17103718009687
4.A.2.b.6.I02.D07,Hors finance,3.59227272727273,0.0288608884634504,6.49747306909109
4.A.2.b.6.I02.D08,Hors finance,3.545,0.0150980448545452,6.66045737472333
4.A.2.b.6.I02.D09,Hors finance,3.98294117647059,0.00154061682189237,5.84815327790781
4.A.3.a.1.I01.D03,Hors finance,3.35,0.0398506217929493,5.61301275655306
4.A.3.a.1.I01.D07,Hors finance,4.4341935483871,0.012324934575139,6.07834680332443
4.A.3.a.1.I01.D08,Hors finance,3.6292,0.00174603239814469,5.62709174605883
4.A.3.a.1.I03.D16,Hors finance,3.81777027027027,0.00154061682189237,5.6485588338135
4.A.3.a.1.I03.D17,Hors finance,3.5315,0.00369748037254169,5.83655357982121
4.A.3.a.1.I03.D19,Hors finance,3.56564814814815,0.00369748037254169,5.41490682314945
4.A.3.a.1.I10.D05,Hors finance,3.28297297297297,0.00215686355064932,5.87333921062598
4.A.3.a.1.I11.D07,Hors finance,3.75125,0.010373486600742,6.21415427690791
4.A.3.a.1.I11.D10,Hors finance,3.3425,0.00184874018627084,5.87578174875707
4.A.3.a.1.I12.D04,Hors finance,3.6275,0.00421101931317248,5.94919578984239
4.A.3.a.1.I15.D02,Hors finance,3.12571428571429,0.00338935700816322,5.64913204714153
4.A.3.a.1.I16.D03,Hors finance,3.23409090909091,0.0118113956345082,5.42106963085898
4.A.3.a.2.I01.D16,Hors finance,3.32875,0.0416993619792202,6.17978833681547
4.A.3.a.2.I02.D01,Hors finance,3.94583333333333,0.00554622055881253,5.83425852047483
4.A.3.a.2.I03.D01,Hors finance,3.4225,0.00184874018627084,5.6403337856547
4.A.3.a.2.I03.D02,Hors finance,3.27388888888889,0.00184874018627084,5.6728309649937
4.A.3.a.2.I03.D06,Hors finance,3.2225,0.00184874018627084,5.70662698318896
4.A.3.a.2.I03.D07,Hors finance,3.47297872340426,0.0556676211643776,5.69927497847451
4.A.3.a.2.I03.D09,Hors finance,3.441,0.00308123364378474,5.72496412822117
4.A.3.a.2.I03.D11,Hors finance,3.39818181818182,0.00657329844007411,5.84448667615113
4.A.3.a.2.I04.D02,Hors finance,4.076875,0.00328664922003706,6.0485208101691
4.A.3.a.2.I04.D08,Hors finance,3.9245,0.00410831152504632,5.61699303353286
4.A.3.a.2.I05.D01,Hors finance,3.64691176470588,0.00164332461001853,5.67381782814973
4.A.3.a.2.I05.D03,Hors finance,3.44058823529412,0.00164332461001853,5.61498991597718
4.A.3.a.2.I08.D02,Hors finance,2.92770833333333,0.00585434392319101,6.00382966545325
4.A.3.a.2.I08.D03,Hors finance,3.46785714285714,0.0101680710244896,6.10415722412523
4.A.3.a.2.I09.D01,Hors finance,3.57346153846154,0.00236227912690163,5.8518541964932
4.A.3.a.2.I09.D02,Hors finance,3.9875,0.00215686355064932,5.6475647418969
4.A.3.a.2.I09.D04,Hors finance,3.91631578947368,0.0178711551339515,6.16261660803719
4.A.3.a.2.I09.D05,Hors finance,3.79135416666667,0.0083193308382188,5.69483165745087
4.A.3.a.2.I09.D06,Hors finance,3.77805555555556,0.0426237320723556,5.8475914409941
4.A.3.a.2.I09.D07,Hors finance,3.67980769230769,0.00215686355064932,5.59894296578414
4.A.3.a.2.I09.D13,Hors finance,4.055625,0.00184874018627084,5.72044424912841
4.A.3.a.2.I09.D14,Hors finance,3.9685,0.00205415576252316,5.65183652622843
4.A.3.a.2.I10.D01,Hors finance,3.13611111111111,0.00154061682189237,5.62272707782236
4.A.3.a.2.I11.D01,Hors finance,4.219125,0.00277311027940627,6.01816842405773
4.A.3.a.2.I13.D04,Hors finance,3.53970588235294,0.00359477258441553,5.71142585946741
4.A.3.a.2.I17.D03,Hors finance,3.81528571428572,0.00164332461001853,6.07453256030001
4.A.3.a.2.I20.D03,Hors finance,3.5675,0.0233146679046379,5.67820469983168
4.A.3.a.2.I20.D04,Hors finance,3.97863636363636,0.00308123364378474,6.05601741952724
4.A.3.a.2.I20.D05,Hors finance,3.86777777777778,0.00626517507569564,6.05860458730546
4.A.3.a.2.I21.D03,Hors finance,3.28375,0.0063678828638218,5.72283467186259
4.A.3.a.2.I21.D04,Hors finance,3.12733333333333,0.00544351277068638,5.8085720573497
4.A.3.a.2.I24.D01,Hors finance,3.89294117647059,0.00164332461001853,6.11727822309502
4.A.3.a.2.I27.D01,Hors finance,4.04055555555556,0.001951447974397,6.18211944475321
4.A.3.a.2.I27.D02,Hors finance,3.900078125,0.00236227912690163,5.56564240220544
4.A.3.a.2.I28.D02,Hors finance,3.152,0.555032887033758,5.78141128554588
4.A.3.a.2.I32.D01,Hors finance,2.97763157894737,0.013660135820779,6.34006882544859
4.A.3.a.2.I32.D03,Hors finance,2.86375,0.0269094404890534,6.35640832938052
4.A.3.a.2.I33.D09,Hors finance,3.58012195121951,0.00215686355064932,5.3186026684864
4.A.3.a.2.I34.D07,Hors finance,3.88516129032258,0.00236227912690163,5.6115897937885
4.A.3.a.2.I36.D01,Hors finance,3.23666666666667,0.00164332461001853,5.97629541691465
4.A.3.a.2.I37.D01,Hors finance,3.015625,0.00421101931317248,6.23778891826218
4.A.3.a.2.I37.D03,Hors finance,3.28961538461539,0.00780579189758801,6.03565649993129
4.A.3.a.2.I37.D04,Hors finance,3.10851851851852,0.0196171875320962,5.49308521956595
4.A.3.a.2.I38.D05,Hors finance,3.44625,0.012324934575139,6.37764165408511
4.A.3.a.2.I39.D04,Hors finance,3.50405405405405,0.00164332461001853,5.35244029993633
4.A.3.a.2.I41.D01,Hors finance,4.05285714285714,0.0124276423632651,5.59108896189731
4.A.3.a.2.I41.D05,Hors finance,3.69214285714286,0.00164332461001853,5.42251820926395
4.A.3.a.2.I41.D08,Hors finance,3.83271929824561,0.00410831152504632,5.72894034728025
4.A.3.a.2.I45.D02,Hors finance,3.258,0.00236227912690163,5.78031455875829
4.A.3.a.2.I46.D01,Hors finance,3.95882352941176,0.00174603239814469,5.5935133301265
4.A.3.a.2.I46.D10,Hors finance,3.84852941176471,0.0810364448315387,6.15475237248909
4.A.3.a.2.I47.D02,Hors finance,4.43957142857143,0.00893557756697575,6.15913750939407
4.A.3.a.2.I47.D03,Hors finance,3.70055555555556,0.001951447974397,6.17859585485292
4.A.3.a.2.I47.D04,Hors finance,4.059,0.00657329844007411,6.21279792243846
4.A.3.a.3.I01.D01,Hors finance,3.26828571428571,0.0356396024797768,6.24099452166177
4.A.3.a.3.I04.D01,Hors finance,4.34125,0.00154061682189237,5.94540655501671
4.A.3.a.3.I04.D03,Hors finance,4.10309523809524,0.00308123364378474,6.02166253613784
4.A.3.a.3.I04.D04,Hors finance,4.29288461538462,0.00770308410946185,6.00899076526067
4.A.3.a.3.I05.D03,Hors finance,2.89125,0.00657329844007411,6.26095542015865
4.A.3.a.3.I05.D04,Hors finance,3.40026315789474,0.00246498691502779,6.00784119758249
4.A.3.a.3.I05.D06,Hors finance,3.46730769230769,0.269299820466786,6.22359537903804
4.A.3.a.3.I06.D06,Hors finance,3.745,0.0421101931317248,5.7818619852573
4.A.3.a.3.I06.D13,Hors finance,3.69282608695652,0.00236227912690163,5.8596695606444
4.A.3.a.3.I07.D05,Hors finance,4.46875,0.00605975949944332,6.07984161453291
4.A.3.a.3.I10.D01,Hors finance,3.64515151515151,0.00410831152504632,6.28727705915453
4.A.3.a.3.I10.D02,Hors finance,3.6808064516129,0.00462185046567711,6.19526466319085
4.A.3.a.4.I01.D04,Hors finance,3.63875,0.00205415576252316,5.66791834167564
4.A.3.a.4.I01.D09,Hors finance,3.31857142857143,0.0051353894063079,5.93929570559704
4.A.3.b.1.I01.D01,Hors finance,3.97895833333333,0.0177684473458253,5.82458629937822
4.A.3.b.1.I01.D02,Hors finance,3.92554054054054,0.83809555110945,5.79422346965887
4.A.3.b.1.I01.D03,Hors finance,3.51879310344828,5.53605248778804,6.56381526055077
4.A.3.b.1.I01.D04,Hors finance,4.05325,0.0563865756812608,6.01250573343826
4.A.3.b.1.I02.D01,Hors finance,3.63640625,0.319010389919847,6.50064543360526
4.A.3.b.1.I02.D02,Hors finance,3.58730769230769,0.0159197071595545,6.47179974584557
4.A.3.b.1.I03.D01,Finance,3.7386,0.0413912386148417,6.50535022655781
4.A.3.b.1.I03.D02,Hors finance,3.69586956521739,0.0643977831551011,6.38989845685275
4.A.3.b.1.I03.D03,Hors finance,3.5075,0.105480898405564,5.78501907491636
4.A.3.b.1.I03.D04,Hors finance,3.76423076923077,0.112465027998143,6.49601762399449
4.A.3.b.1.I04.D01,Hors finance,3.744,2.88382927500627,6.41205337551945
